function,backend,samples,mean_abs_err,max_abs_err,containment_rate,mean_width,time_ms,notes,sweep_sample,sweep_seed,wall_s,peak_rss_mb,run_dir
tan,jax_basic,128,3.5406e-17,2.22045e-16,0,3.32232e-06,0.426615,,128,1,7.570758,656.062500,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/cpu_profile/samples_128_seed_1
tan,jax_adaptive,128,1.42762e-12,5.27201e-12,0,3.32232e-06,0.302675,,128,1,7.570758,656.062500,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/cpu_profile/samples_128_seed_1
tan,jax_rigorous,128,1.42762e-12,5.27201e-12,0,3.32232e-06,0.309139,,128,1,7.570758,656.062500,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/cpu_profile/samples_128_seed_1
tan,scipy,128,1.42762e-12,5.27201e-12,1,,0.004331,,128,1,7.570758,656.062500,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/cpu_profile/samples_128_seed_1
tan,jax_point,128,1.42762e-12,5.27201e-12,1,,0.244125,,128,1,7.570758,656.062500,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/cpu_profile/samples_128_seed_1
tan,mpmath,128,1.42762e-12,5.27201e-12,1,,2.46241,,128,1,7.570758,656.062500,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/cpu_profile/samples_128_seed_1
tan,boost,128,1.42762e-12,5.27201e-12,1,,8.05249,,128,1,7.570758,656.062500,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/cpu_profile/samples_128_seed_1
log,c_arb,128,,,,2.05962e-06,0.172753,,128,1,7.570758,656.062500,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/cpu_profile/samples_128_seed_1
log,jax_basic,128,3.39626e-17,2.22045e-16,0,2.05962e-06,0.500315,,128,1,7.570758,656.062500,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/cpu_profile/samples_128_seed_1
log,jax_adaptive,128,1.23659e-12,2.87637e-11,0,2.05963e-06,0.253531,,128,1,7.570758,656.062500,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/cpu_profile/samples_128_seed_1
log,jax_rigorous,128,1.23659e-12,2.87637e-11,0,2.05963e-06,0.332336,,128,1,7.570758,656.062500,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/cpu_profile/samples_128_seed_1
log,scipy,128,1.23659e-12,2.87637e-11,1,,0.004694,,128,1,7.570758,656.062500,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/cpu_profile/samples_128_seed_1
log,jax_point,128,1.23659e-12,2.87637e-11,1,,0.184427,,128,1,7.570758,656.062500,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/cpu_profile/samples_128_seed_1
log,mpmath,128,1.23659e-12,2.87637e-11,1,,2.01598,,128,1,7.570758,656.062500,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/cpu_profile/samples_128_seed_1
log,boost,128,1.23659e-12,2.87637e-11,1,,9.43528,,128,1,7.570758,656.062500,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/cpu_profile/samples_128_seed_1
sinh,c_arb,128,,,,3.46046e-06,0.135591,,128,1,7.570758,656.062500,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/cpu_profile/samples_128_seed_1
sinh,jax_basic,128,1.00031e-16,8.88178e-16,0,3.46046e-06,0.363135,,128,1,7.570758,656.062500,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/cpu_profile/samples_128_seed_1
sinh,jax_adaptive,128,6.44614e-13,1.81188e-12,0,3.46046e-06,0.559663,,128,1,7.570758,656.062500,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/cpu_profile/samples_128_seed_1
sinh,jax_rigorous,128,6.44614e-13,1.81188e-12,0,3.46046e-06,0.296401,,128,1,7.570758,656.062500,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/cpu_profile/samples_128_seed_1
sinh,scipy,128,6.44608e-13,1.81188e-12,1,,0.009417,,128,1,7.570758,656.062500,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/cpu_profile/samples_128_seed_1
sinh,jax_point,128,6.44614e-13,1.81188e-12,1,,0.211823,,128,1,7.570758,656.062500,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/cpu_profile/samples_128_seed_1
sinh,mpmath,128,6.44609e-13,1.81188e-12,1,,0.982782,,128,1,7.570758,656.062500,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/cpu_profile/samples_128_seed_1
sinh,boost,128,6.44608e-13,1.81188e-12,1,,8.49185,,128,1,7.570758,656.062500,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/cpu_profile/samples_128_seed_1
