function,backend,samples,mean_abs_err,max_abs_err,containment_rate,mean_width,time_ms,notes,sweep_sample,sweep_seed,wall_s,peak_rss_mb,run_dir
cosh,boost,128,9.19037e-13,1.8705e-12,1,,9.50219,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
tanh,c_arb,128,,,,8.51858e-07,0.135622,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
tanh,jax_basic,128,8.14236e-17,2.22045e-16,0,8.51858e-07,2.68983,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
tanh,jax_adaptive,128,2.29452e-13,3.84803e-13,0,8.51858e-07,2.82975,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
tanh,jax_rigorous,128,2.29452e-13,3.84803e-13,0,8.51859e-07,2.46273,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
tanh,scipy,128,2.29441e-13,3.84803e-13,1,,0.006532,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
tanh,jax_point,128,2.29452e-13,3.84803e-13,1,,2.17744,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
tanh,mpmath,128,2.2944e-13,3.84803e-13,1,,1.00761,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
tanh,boost,128,2.2944e-13,3.84803e-13,1,,12.2327,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
exp,c_arb,128,,,,3.93037e-06,0.13983,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
exp,jax_basic,128,1.17311e-16,1.77636e-15,0,3.93037e-06,3.73346,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
exp,jax_adaptive,128,9.82601e-13,3.68594e-12,0,3.93037e-06,2.56196,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
exp,jax_rigorous,128,9.82601e-13,3.68594e-12,0,3.93037e-06,3.82724,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
exp,scipy,128,9.826e-13,3.68594e-12,1,,0.007065,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
exp,jax_point,128,9.82601e-13,3.68594e-12,1,,3.52613,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
exp,mpmath,128,9.826e-13,3.68594e-12,1,,4.20295,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
exp,boost,128,9.826e-13,3.68594e-12,1,,9.1639,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
sin,c_arb,128,,,,1.14987e-06,0.1394,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
sin,jax_basic,128,6.80879e-17,2.22045e-16,0,1.14987e-06,3.84519,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
sin,jax_adaptive,128,3.48524e-13,5.00044e-13,0,1.14987e-06,5.13567,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
sin,jax_rigorous,128,3.48524e-13,5.00044e-13,0,1.14987e-06,5.53428,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
sin,scipy,128,3.48524e-13,5.00044e-13,1,,0.027176,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
sin,jax_point,128,3.48524e-13,5.00044e-13,1,,6.47432,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
sin,mpmath,128,3.48524e-13,5.00044e-13,1,,1.87714,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
sin,boost,128,3.48524e-13,5.00044e-13,1,,9.53395,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
